country,date,confirmed
Angola,6/16/2020,148
Angola,6/17/2020,155
Angola,6/18/2020,166
Angola,6/19/2020,172
Angola,6/20/2020,176
Angola,6/21/2020,183
Angola,6/22/2020,186
Angola,6/23/2020,189
Angola,6/24/2020,197
Angola,6/25/2020,212
Angola,6/26/2020,212
Angola,6/27/2020,259
Angola,6/28/2020,267
Angola,6/29/2020,276
Angola,6/30/2020,284
Angola,7/1/2020,291
Angola,7/2/2020,315
Angola,7/3/2020,328
Angola,7/4/2020,346
Angola,7/5/2020,346
Angola,7/6/2020,346
Angola,7/7/2020,386
Angola,7/8/2020,386
Angola,7/9/2020,396
Angola,7/10/2020,458
Angola,7/11/2020,462
Angola,7/12/2020,506
Angola,7/13/2020,525
Angola,7/14/2020,541
Angola,7/15/2020,576
Angola,7/16/2020,607
Angola,7/17/2020,638
Angola,7/18/2020,687
Angola,7/19/2020,705
Angola,7/20/2020,749
Angola,7/21/2020,779
Angola,7/22/2020,812
Angola,7/23/2020,851
Angola,7/24/2020,880
Angola,7/25/2020,916
Angola,7/26/2020,932
Angola,7/27/2020,950
Angola,7/28/2020,1000
Angola,7/29/2020,1078
Angola,7/30/2020,1109
Angola,7/31/2020,1148
Angola,8/1/2020,1164
Angola,8/2/2020,1199
Angola,8/3/2020,1280
Angola,8/4/2020,1344
Angola,8/5/2020,1395
Angola,8/6/2020,1483
Angola,8/7/2020,1538
Angola,8/8/2020,1572
Angola,8/9/2020,1672
Angola,8/10/2020,1679
Angola,8/11/2020,1735
Angola,8/12/2020,1762
Angola,8/13/2020,1815
Angola,8/14/2020,1852
Antigua and Barbuda,1/22/2020,0
Antigua and Barbuda,1/23/2020,0
Antigua and Barbuda,1/24/2020,0
Antigua and Barbuda,1/25/2020,0
Antigua and Barbuda,1/26/2020,0
Antigua and Barbuda,1/27/2020,0
Antigua and Barbuda,1/28/2020,0
Antigua and Barbuda,1/29/2020,0
Antigua and Barbuda,1/30/2020,0
Antigua and Barbuda,1/31/2020,0
Antigua and Barbuda,2/1/2020,0
Antigua and Barbuda,2/2/2020,0
Antigua and Barbuda,2/3/2020,0
Antigua and Barbuda,2/4/2020,0
Antigua and Barbuda,2/5/2020,0
Antigua and Barbuda,2/6/2020,0
Antigua and Barbuda,2/7/2020,0
Antigua and Barbuda,2/8/2020,0
Antigua and Barbuda,2/9/2020,0
Antigua and Barbuda,2/10/2020,0
Antigua and Barbuda,2/11/2020,0
Antigua and Barbuda,2/12/2020,0
Antigua and Barbuda,2/13/2020,0
Antigua and Barbuda,2/14/2020,0
Antigua and Barbuda,2/15/2020,0
Antigua and Barbuda,2/16/2020,0
Antigua and Barbuda,2/17/2020,0
Antigua and Barbuda,2/18/2020,0
Antigua and Barbuda,2/19/2020,0
Antigua and Barbuda,2/20/2020,0
Antigua and Barbuda,2/21/2020,0
Antigua and Barbuda,2/22/2020,0
Antigua and Barbuda,2/23/2020,0
Antigua and Barbuda,2/24/2020,0
Antigua and Barbuda,2/25/2020,0
Antigua and Barbuda,2/26/2020,0
Antigua and Barbuda,2/27/2020,0
Antigua and Barbuda,2/28/2020,0
Antigua and Barbuda,2/29/2020,0
Antigua and Barbuda,3/1/2020,0
Antigua and Barbuda,3/2/2020,0
Antigua and Barbuda,3/3/2020,0
Antigua and Barbuda,3/4/2020,0
Antigua and Barbuda,3/5/2020,0
Antigua and Barbuda,3/6/2020,0
Antigua and Barbuda,3/7/2020,0
Antigua and Barbuda,3/8/2020,0
Antigua and Barbuda,3/9/2020,0
Antigua and Barbuda,3/10/2020,0
Antigua and Barbuda,3/11/2020,0
Antigua and Barbuda,3/12/2020,0
Antigua and Barbuda,3/13/2020,1
Antigua and Barbuda,3/14/2020,1
Antigua and Barbuda,3/15/2020,1
Antigua and Barbuda,3/16/2020,1
Antigua and Barbuda,3/17/2020,1
Antigua and Barbuda,3/18/2020,1
Antigua and Barbuda,3/19/2020,1
Antigua and Barbuda,3/20/2020,1
Antigua and Barbuda,3/21/2020,1
Antigua and Barbuda,3/22/2020,1
Antigua and Barbuda,3/23/2020,3
Antigua and Barbuda,3/24/2020,3
Antigua and Barbuda,3/25/2020,3
Antigua and Barbuda,3/26/2020,7
Antigua and Barbuda,3/27/2020,7
Antigua and Barbuda,3/28/2020,7
Antigua and Barbuda,3/29/2020,7
Antigua and Barbuda,3/30/2020,7
Antigua and Barbuda,3/31/2020,7
Antigua and Barbuda,4/1/2020,7
Antigua and Barbuda,4/2/2020,9
Antigua and Barbuda,4/3/2020,15
Antigua and Barbuda,4/4/2020,15
Antigua and Barbuda,4/5/2020,15
Antigua and Barbuda,4/6/2020,15
Antigua and Barbuda,4/7/2020,19
Antigua and Barbuda,4/8/2020,19
Antigua and Barbuda,4/9/2020,19
Antigua and Barbuda,4/10/2020,19
Antigua and Barbuda,4/11/2020,21
Antigua and Barbuda,4/12/2020,21
Antigua and Barbuda,4/13/2020,23
Antigua and Barbuda,4/14/2020,23
Antigua and Barbuda,4/15/2020,23
Antigua and Barbuda,4/16/2020,23
Antigua and Barbuda,4/17/2020,23
Antigua and Barbuda,4/18/2020,23
Antigua and Barbuda,4/19/2020,23
Antigua and Barbuda,4/20/2020,23
Antigua and Barbuda,4/21/2020,23
Antigua and Barbuda,4/22/2020,24
Antigua and Barbuda,4/23/2020,24
Antigua and Barbuda,4/24/2020,24
Antigua and Barbuda,4/25/2020,24
Antigua and Barbuda,4/26/2020,24
Antigua and Barbuda,4/27/2020,24
Antigua and Barbuda,4/28/2020,24
Antigua and Barbuda,4/29/2020,24
Antigua and Barbuda,4/30/2020,24
Antigua and Barbuda,5/1/2020,25
Antigua and Barbuda,5/2/2020,25
Antigua and Barbuda,5/3/2020,25
Antigua and Barbuda,5/4/2020,25
Antigua and Barbuda,5/5/2020,25
Antigua and Barbuda,5/6/2020,25
Antigua and Barbuda,5/7/2020,25
Antigua and Barbuda,5/8/2020,25
Antigua and Barbuda,5/9/2020,25
Antigua and Barbuda,5/10/2020,25
Antigua and Barbuda,5/11/2020,25
Antigua and Barbuda,5/12/2020,25
Antigua and Barbuda,5/13/2020,25
Antigua and Barbuda,5/14/2020,25
Antigua and Barbuda,5/15/2020,25
Antigua and Barbuda,5/16/2020,25
Antigua and Barbuda,5/17/2020,25
Antigua and Barbuda,5/18/2020,25
Antigua and Barbuda,5/19/2020,25
Antigua and Barbuda,5/20/2020,25
Antigua and Barbuda,5/21/2020,25
Antigua and Barbuda,5/22/2020,25
Antigua and Barbuda,5/23/2020,25
Antigua and Barbuda,5/24/2020,25
Antigua and Barbuda,5/25/2020,25
Antigua and Barbuda,5/26/2020,25
Antigua and Barbuda,5/27/2020,25
Antigua and Barbuda,5/28/2020,25
Antigua and Barbuda,5/29/2020,25
Antigua and Barbuda,5/30/2020,25
Antigua and Barbuda,5/31/2020,26
Antigua and Barbuda,6/1/2020,26
Antigua and Barbuda,6/2/2020,26
Antigua and Barbuda,6/3/2020,26
Antigua and Barbuda,6/4/2020,26
Antigua and Barbuda,6/5/2020,26
Antigua and Barbuda,6/6/2020,26
Antigua and Barbuda,6/7/2020,26
Antigua and Barbuda,6/8/2020,26
Antigua and Barbuda,6/9/2020,26
Antigua and Barbuda,6/10/2020,26
Antigua and Barbuda,6/11/2020,26
Antigua and Barbuda,6/12/2020,26
Antigua and Barbuda,6/13/2020,26
Antigua and Barbuda,6/14/2020,26
Antigua and Barbuda,6/15/2020,26
Antigua and Barbuda,6/16/2020,26
Antigua and Barbuda,6/17/2020,26
Antigua and Barbuda,6/18/2020,26
Antigua and Barbuda,6/19/2020,26
Antigua and Barbuda,6/20/2020,26
Antigua and Barbuda,6/21/2020,26
Antigua and Barbuda,6/22/2020,26
Antigua and Barbuda,6/23/2020,26
Antigua and Barbuda,6/24/2020,26
Antigua and Barbuda,6/25/2020,65
Antigua and Barbuda,6/26/2020,65
Antigua and Barbuda,6/27/2020,65
Antigua and Barbuda,6/28/2020,69
Antigua and Barbuda,6/29/2020,69
Antigua and Barbuda,6/30/2020,69
Antigua and Barbuda,7/1/2020,69
Antigua and Barbuda,7/2/2020,69
Antigua and Barbuda,7/3/2020,68
Antigua and Barbuda,7/4/2020,68
Antigua and Barbuda,7/5/2020,68
Antigua and Barbuda,7/6/2020,70
Antigua and Barbuda,7/7/2020,70
Antigua and Barbuda,7/8/2020,70
Antigua and Barbuda,7/9/2020,73
Antigua and Barbuda,7/10/2020,74
Antigua and Barbuda,7/11/2020,74
Antigua and Barbuda,7/12/2020,74
Antigua and Barbuda,7/13/2020,74
Antigua and Barbuda,7/14/2020,74
Antigua and Barbuda,7/15/2020,74
Antigua and Barbuda,7/16/2020,74
Antigua and Barbuda,7/17/2020,76
Antigua and Barbuda,7/18/2020,76
Antigua and Barbuda,7/19/2020,76
Antigua and Barbuda,7/20/2020,76
Antigua and Barbuda,7/21/2020,76
Antigua and Barbuda,7/22/2020,76
Antigua and Barbuda,7/23/2020,76
Antigua and Barbuda,7/24/2020,82
Antigua and Barbuda,7/25/2020,82
Antigua and Barbuda,7/26/2020,82
Antigua and Barbuda,7/27/2020,86
Antigua and Barbuda,7/28/2020,86
Antigua and Barbuda,7/29/2020,91
Antigua and Barbuda,7/30/2020,91
Antigua and Barbuda,7/31/2020,91
Antigua and Barbuda,8/1/2020,91
Antigua and Barbuda,8/2/2020,91
Antigua and Barbuda,8/3/2020,92
Antigua and Barbuda,8/4/2020,92
Antigua and Barbuda,8/5/2020,92
Antigua and Barbuda,8/6/2020,92
Antigua and Barbuda,8/7/2020,92
Antigua and Barbuda,8/8/2020,92
Antigua and Barbuda,8/9/2020,92
Antigua and Barbuda,8/10/2020,92
Antigua and Barbuda,8/11/2020,92
Antigua and Barbuda,8/12/2020,92
Antigua and Barbuda,8/13/2020,92
Antigua and Barbuda,8/14/2020,93
Argentina,1/22/2020,0
Argentina,1/23/2020,0
Argentina,1/24/2020,0
Argentina,1/25/2020,0
Argentina,1/26/2020,0
Argentina,1/27/2020,0
Argentina,1/28/2020,0
Argentina,1/29/2020,0
Argentina,1/30/2020,0
Argentina,1/31/2020,0
Argentina,2/1/2020,0
Argentina,2/2/2020,0
Argentina,2/3/2020,0
Argentina,2/4/2020,0
Argentina,2/5/2020,0
Argentina,2/6/2020,0
Argentina,2/7/2020,0
Argentina,2/8/2020,0
Argentina,2/9/2020,0
Argentina,2/10/2020,0
Argentina,2/11/2020,0
Argentina,2/12/2020,0
Argentina,2/13/2020,0
Argentina,2/14/2020,0
Argentina,2/15/2020,0
Argentina,2/16/2020,0
Argentina,2/17/2020,0
Argentina,2/18/2020,0
Argentina,2/19/2020,0
Argentina,2/20/2020,0
Argentina,2/21/2020,0
Argentina,2/22/2020,0
Argentina,2/23/2020,0
Argentina,2/24/2020,0
Argentina,2/25/2020,0
Argentina,2/26/2020,0
Argentina,2/27/2020,0
Argentina,2/28/2020,0
Argentina,2/29/2020,0
Argentina,3/1/2020,0
Argentina,3/2/2020,0
Argentina,3/3/2020,1
Argentina,3/4/2020,1
Argentina,3/5/2020,1
Argentina,3/6/2020,2
Argentina,3/7/2020,8
Argentina,3/8/2020,12
Argentina,3/9/2020,12
Argentina,3/10/2020,17
Argentina,3/11/2020,19
Argentina,3/12/2020,19
Argentina,3/13/2020,31
Argentina,3/14/2020,34
Argentina,3/15/2020,45
Argentina,3/16/2020,56
Argentina,3/17/2020,68
Argentina,3/18/2020,79
Argentina,3/19/2020,97
Argentina,3/20/2020,128
Argentina,3/21/2020,158
Argentina,3/22/2020,266
Argentina,3/23/2020,301
Argentina,3/24/2020,387
Argentina,3/25/2020,387
Argentina,3/26/2020,502
Argentina,3/27/2020,589
Argentina,3/28/2020,690
Argentina,3/29/2020,745
Argentina,3/30/2020,820
Argentina,3/31/2020,1054
Argentina,4/1/2020,1054
Argentina,4/2/2020,1133
Argentina,4/3/2020,1265
Argentina,4/4/2020,1451
Argentina,4/5/2020,1451
Argentina,4/6/2020,1554
Argentina,4/7/2020,1628
Argentina,4/8/2020,1715
Argentina,4/9/2020,1795
Argentina,4/10/2020,1975
Argentina,4/11/2020,1975
Argentina,4/12/2020,2142
Argentina,4/13/2020,2208
Argentina,4/14/2020,2277
Argentina,4/15/2020,2443
Argentina,4/16/2020,2571
Argentina,4/17/2020,2669
Argentina,4/18/2020,2758
Argentina,4/19/2020,2839
Argentina,4/20/2020,2941
Argentina,4/21/2020,3031
Argentina,4/22/2020,3144
Argentina,4/23/2020,3435
Argentina,4/24/2020,3607
Argentina,4/25/2020,3780
Argentina,4/26/2020,3892
Argentina,4/27/2020,4003
Argentina,4/28/2020,4127
Argentina,4/29/2020,4285
Argentina,4/30/2020,4428
Argentina,5/1/2020,4532
Argentina,5/2/2020,4681
Argentina,5/3/2020,4783
Argentina,5/4/2020,4887
Argentina,5/5/2020,5020
Argentina,5/6/2020,5208
Argentina,5/7/2020,5371
Argentina,5/8/2020,5611
Argentina,5/9/2020,5776
Argentina,5/10/2020,6034
Argentina,5/11/2020,6278
Argentina,5/12/2020,6563
Argentina,5/13/2020,6879
Argentina,5/14/2020,7134
Argentina,5/15/2020,7479
Argentina,5/16/2020,7805
Argentina,5/17/2020,8068
Argentina,5/18/2020,8371
Argentina,5/19/2020,8809
Argentina,5/20/2020,9283
Argentina,5/21/2020,9931
Argentina,5/22/2020,10649
Argentina,5/23/2020,11353
Argentina,5/24/2020,12076
Argentina,5/25/2020,12628
Argentina,5/26/2020,13228
Argentina,5/27/2020,13933
Argentina,5/28/2020,14702
Argentina,5/29/2020,15419
Argentina,5/30/2020,16214
Argentina,5/31/2020,16851
Argentina,6/1/2020,17415
Argentina,6/2/2020,18319
Argentina,6/3/2020,19268
Argentina,6/4/2020,20197
Argentina,6/5/2020,21037
Argentina,6/6/2020,22020
Argentina,6/7/2020,22794
Argentina,6/8/2020,23620
Argentina,6/9/2020,24761
Argentina,6/10/2020,25987
Argentina,6/11/2020,27373
Argentina,6/12/2020,28764
Argentina,6/13/2020,30295
Argentina,6/14/2020,31577
Argentina,6/15/2020,32785
Argentina,6/16/2020,34159
Argentina,6/17/2020,35552
Argentina,6/18/2020,37510
Argentina,6/19/2020,39570
Argentina,6/20/2020,41204
Argentina,6/21/2020,42785
Argentina,6/22/2020,44931
Argentina,6/23/2020,47203
Argentina,6/24/2020,49851
Argentina,6/25/2020,52457
Argentina,6/26/2020,55343
Argentina,6/27/2020,57744
Argentina,6/28/2020,59933
Argentina,6/29/2020,62268
Argentina,6/30/2020,64530
Argentina,7/1/2020,67197
Argentina,7/2/2020,69941
Argentina,7/3/2020,72786
Argentina,7/4/2020,75376
Argentina,7/5/2020,77815
Argentina,7/6/2020,80447
Argentina,7/7/2020,83426
Argentina,7/8/2020,87030
Argentina,7/9/2020,90693
Argentina,7/10/2020,94060
Argentina,7/11/2020,97509
Argentina,7/12/2020,100166
Argentina,7/13/2020,103265
Argentina,7/14/2020,106910
Argentina,7/15/2020,111146
Argentina,7/16/2020,114783
Argentina,7/17/2020,119301
Argentina,7/18/2020,122524
Argentina,7/19/2020,126755
Argentina,7/20/2020,130774
Argentina,7/21/2020,136118
Argentina,7/22/2020,141900
Argentina,7/23/2020,148027
Argentina,7/24/2020,153520
Argentina,7/25/2020,158334
Argentina,7/26/2020,162526
Argentina,7/27/2020,167416
Argentina,7/28/2020,173355
Argentina,7/29/2020,178996
Argentina,7/30/2020,185373
Argentina,7/31/2020,191302
Argentina,8/1/2020,196543
Argentina,8/2/2020,201919
Argentina,8/3/2020,206743
Argentina,8/4/2020,213535
Argentina,8/5/2020,220682
Argentina,8/6/2020,228195
Argentina,8/7/2020,235677
Argentina,8/8/2020,241811
Argentina,8/9/2020,246499
Argentina,8/10/2020,253868
Argentina,8/11/2020,260911
Argentina,8/12/2020,268574
Argentina,8/13/2020,276072
Argentina,8/14/2020,282437
Armenia,1/22/2020,0
Armenia,1/23/2020,0
Armenia,1/24/2020,0
Armenia,1/25/2020,0
Armenia,1/26/2020,0
Armenia,1/27/2020,0
Armenia,1/28/2020,0
Armenia,1/29/2020,0
Armenia,1/30/2020,0
Armenia,1/31/2020,0
Armenia,2/1/2020,0
Armenia,2/2/2020,0
Armenia,2/3/2020,0
Armenia,2/4/2020,0
Armenia,2/5/2020,0
Armenia,2/6/2020,0
Armenia,2/7/2020,0
Armenia,2/8/2020,0
Armenia,2/9/2020,0
Armenia,2/10/2020,0
Armenia,2/11/2020,0
Armenia,2/12/2020,0
Armenia,2/13/2020,0
Armenia,2/14/2020,0
Armenia,2/15/2020,0
Armenia,2/16/2020,0
Armenia,2/17/2020,0
Armenia,2/18/2020,0
Armenia,2/19/2020,0
Armenia,2/20/2020,0
Armenia,2/21/2020,0
Armenia,2/22/2020,0
Armenia,2/23/2020,0
Armenia,2/24/2020,0
Armenia,2/25/2020,0
Armenia,2/26/2020,0
Armenia,2/27/2020,0
Armenia,2/28/2020,0
Armenia,2/29/2020,0
Armenia,3/1/2020,1
Armenia,3/2/2020,1
Armenia,3/3/2020,1
Armenia,3/4/2020,1
Armenia,3/5/2020,1
Armenia,3/6/2020,1
Armenia,3/7/2020,1
Armenia,3/8/2020,1
Armenia,3/9/2020,1
Armenia,3/10/2020,1
Armenia,3/11/2020,1
Armenia,3/12/2020,4
Armenia,3/13/2020,8
Armenia,3/14/2020,18
Armenia,3/15/2020,26
Armenia,3/16/2020,52
Armenia,3/17/2020,78
Armenia,3/18/2020,84
Armenia,3/19/2020,115
Armenia,3/20/2020,136
Armenia,3/21/2020,160
Armenia,3/22/2020,194
Armenia,3/23/2020,235
Armenia,3/24/2020,249
Armenia,3/25/2020,265
Armenia,3/26/2020,290
Armenia,3/27/2020,329
Armenia,3/28/2020,407
Armenia,3/29/2020,424
Armenia,3/30/2020,482
Armenia,3/31/2020,532
Armenia,4/1/2020,571
Armenia,4/2/2020,663
Armenia,4/3/2020,736
Armenia,4/4/2020,770
Armenia,4/5/2020,822
Armenia,4/6/2020,833
Armenia,4/7/2020,853
Armenia,4/8/2020,881
Armenia,4/9/2020,921
Armenia,4/10/2020,937
Armenia,4/11/2020,967
Armenia,4/12/2020,1013
Armenia,4/13/2020,1039
Armenia,4/14/2020,1067
Armenia,4/15/2020,1111
Armenia,4/16/2020,1159
Armenia,4/17/2020,1201
Armenia,4/18/2020,1248
Armenia,4/19/2020,1291
Armenia,4/20/2020,1339
Armenia,4/21/2020,1401
Armenia,4/22/2020,1473
Armenia,4/23/2020,1523
Armenia,4/24/2020,1596
Armenia,4/25/2020,1677
Armenia,4/26/2020,1746
Armenia,4/27/2020,1808
Armenia,4/28/2020,1867
Armenia,4/29/2020,1932
Armenia,4/30/2020,2066
Armenia,5/1/2020,2148
Armenia,5/2/2020,2273
Armenia,5/3/2020,2386
Armenia,5/4/2020,2507
Armenia,5/5/2020,2619
Armenia,5/6/2020,2782
Armenia,5/7/2020,2884
Armenia,5/8/2020,3029
Armenia,5/9/2020,3175
Armenia,5/10/2020,3313
Armenia,5/11/2020,3392
Armenia,5/12/2020,3538
Armenia,5/13/2020,3718
Armenia,5/14/2020,3860
Armenia,5/15/2020,4044
Armenia,5/16/2020,4283
Armenia,5/17/2020,4472
Armenia,5/18/2020,4823
Armenia,5/19/2020,5041
Armenia,5/20/2020,5271
Armenia,5/21/2020,5606
Armenia,5/22/2020,5928
Armenia,5/23/2020,6302
Armenia,5/24/2020,6661
Armenia,5/25/2020,7113
Armenia,5/26/2020,7402
Armenia,5/27/2020,7774
Armenia,5/28/2020,8216
Armenia,5/29/2020,8676
Armenia,5/30/2020,8927
Armenia,5/31/2020,9282
Armenia,6/1/2020,9492
Armenia,6/2/2020,10009
Armenia,6/3/2020,10524
Armenia,6/4/2020,11221
Armenia,6/5/2020,11817
Armenia,6/6/2020,12364
Armenia,6/7/2020,13130
Armenia,6/8/2020,13325
Armenia,6/9/2020,13675
Armenia,6/10/2020,14103
Armenia,6/11/2020,14669
Armenia,6/12/2020,15281
Armenia,6/13/2020,16004
Armenia,6/14/2020,16667
Armenia,6/15/2020,17064
Armenia,6/16/2020,17489
Armenia,6/17/2020,18033
Armenia,6/18/2020,18698
Armenia,6/19/2020,19157
Armenia,6/20/2020,19708
Armenia,6/21/2020,20268
Armenia,6/22/2020,20588
Armenia,6/23/2020,21006
Armenia,6/24/2020,21717
Armenia,6/25/2020,22488
Armenia,6/26/2020,23247
Armenia,6/27/2020,23909
Armenia,6/28/2020,24645
Armenia,6/29/2020,25127
Armenia,6/30/2020,25542
Armenia,7/1/2020,26065
Armenia,7/2/2020,26658
Armenia,7/3/2020,27320
Armenia,7/4/2020,27900
Armenia,7/5/2020,28606
Armenia,7/6/2020,28936
Armenia,7/7/2020,29285
Armenia,7/8/2020,29820
Armenia,7/9/2020,30346
Armenia,7/10/2020,30903
Armenia,7/11/2020,31392
Armenia,7/12/2020,31969
Armenia,7/13/2020,32151
Armenia,7/14/2020,32490
Armenia,7/15/2020,33005
Armenia,7/16/2020,33559
Armenia,7/17/2020,34001
Armenia,7/18/2020,34462
Armenia,7/19/2020,34877
Armenia,7/20/2020,34981
Armenia,7/21/2020,35254
Armenia,7/22/2020,35693
Armenia,7/23/2020,36162
Armenia,7/24/2020,36613
Armenia,7/25/2020,36996
Armenia,7/26/2020,37317
Armenia,7/27/2020,37390
Armenia,7/28/2020,37629
Armenia,7/29/2020,37937
Armenia,7/30/2020,38196
Armenia,7/31/2020,38550
Armenia,8/1/2020,38841
Armenia,8/2/2020,39050
Armenia,8/3/2020,39102
Armenia,8/4/2020,39298
Armenia,8/5/2020,39586
Armenia,8/6/2020,39819
Armenia,8/7/2020,39985
Armenia,8/8/2020,40185
Armenia,8/9/2020,40410
Armenia,8/10/2020,40433
Armenia,8/11/2020,40593
Armenia,8/12/2020,40794
Armenia,8/13/2020,41023
Armenia,8/14/2020,41299
Australia,1/22/2020,0
Australia,1/23/2020,0
Australia,1/24/2020,0
Australia,1/25/2020,0
Australia,1/26/2020,4
Australia,1/27/2020,5
Australia,1/28/2020,5
Australia,1/29/2020,6
Australia,1/30/2020,9
Australia,1/31/2020,9
Australia,2/1/2020,12
Australia,2/2/2020,12
Australia,2/3/2020,12
Australia,2/4/2020,13
Australia,2/5/2020,13
Australia,2/6/2020,14
Australia,2/7/2020,15
Australia,2/8/2020,15
Australia,2/9/2020,15
Australia,2/10/2020,15
Australia,2/11/2020,15
Australia,2/12/2020,15
Australia,2/13/2020,15
Australia,2/14/2020,15
Australia,2/15/2020,15
Australia,2/16/2020,15
Australia,2/17/2020,15
Australia,2/18/2020,15
Australia,2/19/2020,15
Australia,2/20/2020,15
Australia,2/21/2020,15
Australia,2/22/2020,15
Australia,2/23/2020,15
Australia,2/24/2020,15
Australia,2/25/2020,15
Australia,2/26/2020,15
Australia,2/27/2020,15
Australia,2/28/2020,15
Australia,2/29/2020,25
Australia,3/1/2020,27
Australia,3/2/2020,30
Australia,3/3/2020,39
Australia,3/4/2020,52
Australia,3/5/2020,55
Australia,3/6/2020,60
Australia,3/7/2020,63
Australia,3/8/2020,76
Australia,3/9/2020,91
Australia,3/10/2020,107
Australia,3/11/2020,128
Australia,3/12/2020,128
Australia,3/13/2020,200
Australia,3/14/2020,250
Australia,3/15/2020,297
Australia,3/16/2020,377
Australia,3/17/2020,452
Australia,3/18/2020,568
Australia,3/19/2020,681
Australia,3/20/2020,791
Australia,3/21/2020,1071
Australia,3/22/2020,1549
Australia,3/23/2020,1682
Australia,3/24/2020,2044
Australia,3/25/2020,2364
Australia,3/26/2020,2810
Australia,3/27/2020,3143
Australia,3/28/2020,3640
Australia,3/29/2020,3984
Australia,3/30/2020,4361
Australia,3/31/2020,4559
Australia,4/1/2020,4862
Australia,4/2/2020,5116
Australia,4/3/2020,5330
Australia,4/4/2020,5550
Australia,4/5/2020,5687
Australia,4/6/2020,5797
Australia,4/7/2020,5895
Australia,4/8/2020,6010
Australia,4/9/2020,6108
Australia,4/10/2020,6215
Australia,4/11/2020,6303
Australia,4/12/2020,6315
Australia,4/13/2020,6351
Australia,4/14/2020,6415
Australia,4/15/2020,6440
Australia,4/16/2020,6462
Australia,4/17/2020,6522
Australia,4/18/2020,6568
Australia,4/19/2020,6610
Australia,4/20/2020,6623
Australia,4/21/2020,6645
Australia,4/22/2020,6652
Australia,4/23/2020,6662
Australia,4/24/2020,6677
Australia,4/25/2020,6694
Australia,4/26/2020,6714
Australia,4/27/2020,6721
Australia,4/28/2020,6744
Australia,4/29/2020,6752
Australia,4/30/2020,6766
Australia,5/1/2020,6778
Australia,5/2/2020,6799
Australia,5/3/2020,6822
Australia,5/4/2020,6847
Australia,5/5/2020,6875
Australia,5/6/2020,6894
Australia,5/7/2020,6913
Australia,5/8/2020,6918
Australia,5/9/2020,6939
Australia,5/10/2020,6948
Australia,5/11/2020,6970
Australia,5/12/2020,6980
Australia,5/13/2020,6989
Australia,5/14/2020,7019
Australia,5/15/2020,7035
Australia,5/16/2020,7044
Australia,5/17/2020,7054
Australia,5/18/2020,7068
Australia,5/19/2020,7072
Australia,5/20/2020,7081
Australia,5/21/2020,7095
Australia,5/22/2020,7099
Australia,5/23/2020,7114
Australia,5/24/2020,7114
Australia,5/25/2020,7126
Australia,5/26/2020,7139
Australia,5/27/2020,7150
Australia,5/28/2020,7165
Australia,5/29/2020,7184
Australia,5/30/2020,7192
Australia,5/31/2020,7202
Australia,6/1/2020,7221
Australia,6/2/2020,7229
Australia,6/3/2020,7240
Australia,6/4/2020,7247
Australia,6/5/2020,7252
Australia,6/6/2020,7259
Australia,6/7/2020,7265
Australia,6/8/2020,7267
Australia,6/9/2020,7274
Australia,6/10/2020,7285
Australia,6/11/2020,7289
Australia,6/12/2020,7294
Australia,6/13/2020,7320
Australia,6/14/2020,7335
Australia,6/15/2020,7347
Australia,6/16/2020,7370
Australia,6/17/2020,7391
Australia,6/18/2020,7409
Australia,6/19/2020,7411
Australia,6/20/2020,7461
Australia,6/21/2020,7474
Australia,6/22/2020,7492
Australia,6/23/2020,7521
Australia,6/24/2020,7558
Australia,6/25/2020,7595
Australia,6/26/2020,7601
Australia,6/27/2020,7686
Australia,6/28/2020,7764
Australia,6/29/2020,7834
Australia,6/30/2020,7920
Australia,7/1/2020,8001
Australia,7/2/2020,8066
Australia,7/3/2020,8260
Australia,7/4/2020,8443
Australia,7/5/2020,8583
Australia,7/6/2020,8755
Australia,7/7/2020,8886
Australia,7/8/2020,9056
Australia,7/9/2020,9374
Australia,7/10/2020,9553
